book_number,title,author,language,genres,plain_text_url
34776,The Wayfarers,"Snaith, J. C. (John Collis), 1876-1936",English,"['Adventure', 'Humour', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34776.txt.utf-8
34777,A Lame Dog's Diary,"Macnaughtan, S. (Sarah), 1864-1916",English,"['Humour', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34777.txt.utf-8
34791,The Song of Songs,"Sudermann, Hermann, 1857-1928",English,"['German Literature', 'Novels']",https://www.gutenberg.org/ebooks/34791.txt.utf-8
34792,"Where Duty Called; or, In Honor Bound","Browne, George Waldo, 1851-1930",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34792.txt.utf-8
34794,"Englefield Grange; or, Mary Armstrong's Troubles","Paull, H. B., Mrs., 1812-1888",English,"['Romance', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34794.txt.utf-8
34795,The Golden Triangle: The Return of Arsène Lupin,"Leblanc, Maurice, 1864-1941",English,"['Novels', 'Crime, Thrillers and Mystery', 'French Literature']",https://www.gutenberg.org/ebooks/34795.txt.utf-8
34796,William Shakespeare as He Lived: An Historical Tale,"Curling, Henry, 1803-1864",English,"['Historical Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34796.txt.utf-8
34797,"The Man from Archangel, and Other Tales of Adventure","Doyle, Arthur Conan, 1859-1930",English,"['Short Stories', 'British Literature', 'Adventure']",https://www.gutenberg.org/ebooks/34797.txt.utf-8
34799,"A Runaway Brig; Or, An Accidental Cruise","Otis, James, 1848-1912",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/34799.txt.utf-8
34801,Why Joan?,"Kelly, Eleanor Mercein, 1880-1968",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/34801.txt.utf-8
34805,Betty's Battles: An Everyday Story,S. L. M.,English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34805.txt.utf-8
34808,"The Swiss Family Robinson; or, Adventures on a Desert Island","Wyss, Johann David, 1743-1818",English,"['Classics of Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34808.txt.utf-8
34810,The Red Miriok,"Barnes, Annie Maria, 1857-1933",English,['Novels'],https://www.gutenberg.org/ebooks/34810.txt.utf-8
34813,Caravans By Night: A Romance of India,"Hervey, Harry, 1900-1951",English,"['Romance', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34813.txt.utf-8
34814,My Actor-Husband: A true story of American stage life,Anonymous,English,"['American Literature', 'Biographies']",https://www.gutenberg.org/ebooks/34814.txt.utf-8
34817,"Tales of the Wonder Club, Volume II","Halidom, M. Y., 1838-1914",English,"['Science-Fiction & Fantasy', 'Short Stories', 'Adventure']",https://www.gutenberg.org/ebooks/34817.txt.utf-8
34819,The Village Notary: A Romance of Hungarian Life,"Eötvös, József, báró, 1813-1871",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/34819.txt.utf-8
34824,"Roger Davis, Loyalist","Baird, Frank",English,"['American Literature', 'Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/34824.txt.utf-8
34825,She Buildeth Her House,"Comfort, Will Levington, 1878-1932",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/34825.txt.utf-8
34826,The Rider of Golden Bar,"White, William Patterson, 1884-",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34826.txt.utf-8
34828,"Sentimental Education; Or, The History of a Young Man. Volume 1","Flaubert, Gustave, 1821-1880",English,"['Novels', 'French Literature']",https://www.gutenberg.org/ebooks/34828.txt.utf-8
34829,"The Sick-a-Bed LadyAnd Also Hickory Dock, The Very Tired Girl, The Happy-Day, Something That Happened in October, The Amateur Lover, Heart of The City, The Pink Sash, Woman's Only Business","Abbott, Eleanor Hallowell, 1872-1958",English,"['American Literature', 'Romance', 'Novels']",https://www.gutenberg.org/ebooks/34829.txt.utf-8
34831,Guilt of the Brass Thieves,"Wirt, Mildred A. (Mildred Augustine), 1905-2002",English,"['American Literature', 'Children & Young Adult Reading', 'Crime, Thrillers and Mystery', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34831.txt.utf-8
34832,Voice from the Cave,"Wirt, Mildred A. (Mildred Augustine), 1905-2002",English,"['American Literature', 'Novels', 'Children & Young Adult Reading', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34832.txt.utf-8
34835,The Pagan's Cup,"Hume, Fergus, 1859-1932",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34835.txt.utf-8
34840,"The Palace of Pleasure, Volume 3",Author not found,English,"['Short Stories', 'British Literature']",https://www.gutenberg.org/ebooks/34840.txt.utf-8
34846,Robert Tournay: A Romance of the French Revolution,"Sage, William, 1864-",English,"['Romance', 'Historical Novels', 'French Literature']",https://www.gutenberg.org/ebooks/34846.txt.utf-8
34849,"The Rival Crusoes; Or, The Ship WreckAlso A Voyage to Norway; and The Fisherman's Cottage.","Strickland, Agnes, 1796-1874",English,"['Adventure', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34849.txt.utf-8
34850,Signal in the Dark,"Wirt, Mildred A. (Mildred Augustine), 1905-2002",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34850.txt.utf-8
34852,Moonshine & Clover,"Housman, Laurence, 1865-1959",English,"['Short Stories', 'Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/34852.txt.utf-8
34858,The Ordeal of Richard Feverel: A History of a Father and Son,"Meredith, George, 1828-1909",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34858.txt.utf-8
34861,The Pursuit,"Savile, Frank (Frank Mackenzie)",English,"['Adventure', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34861.txt.utf-8
34864,The Boys of Old Monmouth: A Story of Washington's Campaign in New Jersey in 1778,"Tomlinson, Everett T. (Everett Titsworth), 1859-1931",English,"['Historical Novels', 'American Literature']",https://www.gutenberg.org/ebooks/34864.txt.utf-8
34868,Hammer and Anvil: A Novel,"Spielhagen, Friedrich, 1829-1911",English,"['German Literature', 'Novels']",https://www.gutenberg.org/ebooks/34868.txt.utf-8
34882,Barrington. Volume 1 (of 2),"Lever, Charles James, 1806-1872",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34882.txt.utf-8
34883,Barrington. Volume 2 (of 2),"Lever, Charles James, 1806-1872",English,['Novels'],https://www.gutenberg.org/ebooks/34883.txt.utf-8
34884,"Tales of the TrainsBeing Some Chapters of Railroad Romance by Tilbury Tramp, Queen's Messenger","Lever, Charles James, 1806-1872",English,"['Short Stories', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/34884.txt.utf-8
34888,Romain Rolland: The Man and His Work,"Zweig, Stefan, 1881-1942",English,"['Biographies', 'French Literature']",https://www.gutenberg.org/ebooks/34888.txt.utf-8
34892,Castle Hohenwald: A Romance,"Streckfuss, Adolf, 1823-1895",English,"['Romance', 'German Literature', 'Novels']",https://www.gutenberg.org/ebooks/34892.txt.utf-8
34894,Briarwood Girls,"Glover, Julia Lestarjette, 1866-",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/34894.txt.utf-8
34902,Basque Legends; With an Essay on the Basque Language,"Webster, Wentworth, 1829-1907",English,"['Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/34902.txt.utf-8
34905,The Pobratim: A Slav Novel,"Jones, P.",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/34905.txt.utf-8
34911,The yellow rose :  a novel,"Jókai, Mór, 1825-1904",English,['Novels'],https://www.gutenberg.org/ebooks/34911.txt.utf-8
34916,"The Chainbearer; Or, The Littlepage Manuscripts","Cooper, James Fenimore, 1789-1851",English,"['American Literature', 'Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/34916.txt.utf-8
34917,The Lonely House,"Streckfuss, Adolf, 1823-1895",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34917.txt.utf-8
34919,Vision House,"Williamson, A. M. (Alice Muriel), 1869-1933",English,"['American Literature', 'Romance', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34919.txt.utf-8
34920,"Silver Pitchers: and Independence, a Centennial Love Story","Alcott, Louisa May, 1832-1888",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/34920.txt.utf-8
34922,"A History of Pendennis, Volume 1His fortunes and misfortunes, his friends and his greatest enemy","Thackeray, William Makepeace, 1811-1863",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34922.txt.utf-8
34925,Parlous Times: A Novel of Modern Diplomacy,"Wells, David Dwight, 1868-1900",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34925.txt.utf-8
34926,The Camp Fire Girls in After Years,"Vandercook, Margaret, 1876-1958",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/34926.txt.utf-8
34927,The Ranch Girls and Their Great Adventure,"Vandercook, Margaret, 1876-1958",English,"['American Literature', 'Adventure', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34927.txt.utf-8
34928,The Ranch Girls at Home Again,"Vandercook, Margaret, 1876-1958",English,"['American Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34928.txt.utf-8
34929,The Ranch Girls in Europe,"Vandercook, Margaret, 1876-1958",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/34929.txt.utf-8
34931,The Woman of Mystery,"Leblanc, Maurice, 1864-1941",English,"['Novels', 'Crime, Thrillers and Mystery', 'French Literature']",https://www.gutenberg.org/ebooks/34931.txt.utf-8
34932,Mystery and Confidence: A Tale. Vol. 1,"Pinchard, Elizabeth Sibthorpe",English,"['Romance', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34932.txt.utf-8
34933,Mystery and Confidence: A Tale. Vol. 3,"Pinchard, Elizabeth Sibthorpe",English,['Novels'],https://www.gutenberg.org/ebooks/34933.txt.utf-8
34934,"£19,000","Delannoy, Burford",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34934.txt.utf-8
34935,Consequences,"Delafield, E. M., 1890-1943",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34935.txt.utf-8
34939,The Secret of Sarek,"Leblanc, Maurice, 1864-1941",English,"['Novels', 'Crime, Thrillers and Mystery', 'French Literature']",https://www.gutenberg.org/ebooks/34939.txt.utf-8
34943,Among the Meadow People,"Pierson, Clara Dillingham",English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/34943.txt.utf-8
34944,"Brenda, Her School and Her Club","Reed, Helen Leah, 1860?-1926",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/34944.txt.utf-8
34945,The Golden Web,"Oppenheim, E. Phillips (Edward Phillips), 1866-1946",English,"['Novels', 'Crime, Thrillers and Mystery', 'British Literature']",https://www.gutenberg.org/ebooks/34945.txt.utf-8
34947,The House of Strange Secrets: A Detective Story,"Bayly, A. Eric",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34947.txt.utf-8
34948,"King Spruce, A Novel","Day, Holman, 1865-1935",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/34948.txt.utf-8
34953,Quicksands,"Streckfuss, Adolf, 1823-1895",English,['Novels'],https://www.gutenberg.org/ebooks/34953.txt.utf-8
34956,Fairy Tales From All Nations,"Montalba, Anthony R. (Anthony Reubens)",English,"['Short Stories', 'Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/34956.txt.utf-8
34957,The children of Alsace :  (Les Oberlés),"Bazin, René, 1853-1932",English,"['Historical Novels', 'Novels', 'French Literature']",https://www.gutenberg.org/ebooks/34957.txt.utf-8
34959,"Khaled, A Tale of Arabia","Crawford, F. Marion (Francis Marion), 1854-1909",English,"['Science-Fiction & Fantasy', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/34959.txt.utf-8
34968,Mystery and Confidence: A Tale. Vol. 2,"Pinchard, Elizabeth Sibthorpe",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/34968.txt.utf-8
34970,Pierre; or The Ambiguities,"Melville, Herman, 1819-1891",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/34970.txt.utf-8
34971,Among the Forest People,"Pierson, Clara Dillingham",English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/34971.txt.utf-8
34975,Whispering Walls,"Wirt, Mildred A. (Mildred Augustine), 1905-2002",English,"['American Literature', 'Novels', 'Children & Young Adult Reading', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34975.txt.utf-8
34978,Burning Sands,"Weigall, Arthur E. P. Brome (Arthur Edward Pearse Brome), 1880-1934",English,['Novels'],https://www.gutenberg.org/ebooks/34978.txt.utf-8
34987,"The Blacksmith's Hammer; or, The Peasant Code: A Tale of the Grand Monarch","Sue, Eugène, 1804-1857",English,"['Historical Novels', 'Novels', 'French Literature']",https://www.gutenberg.org/ebooks/34987.txt.utf-8
34988,The Professor's Mystery,"Hooker, Brian, 1880-1946",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/34988.txt.utf-8
34995,Too Rich: A Romance,"Streckfuss, Adolf, 1823-1895",English,"['Romance', 'German Literature', 'Novels']",https://www.gutenberg.org/ebooks/34995.txt.utf-8
34996,The Delafield Affair,"Kelly, Florence Finch, 1858-1939",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/34996.txt.utf-8
34999,The Count of Nideckadapted from the French of Erckmann-Chartrian,Erckmann-Chatrian,English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/34999.txt.utf-8
35002,Among the Pond People,"Pierson, Clara Dillingham",English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/35002.txt.utf-8
35003,The House in the Mist,"Green, Anna Katharine, 1846-1935",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/35003.txt.utf-8
35004,Abbé Aubain and Mosaics,"Mérimée, Prosper, 1803-1870",English,"['Short Stories', 'French Literature']",https://www.gutenberg.org/ebooks/35004.txt.utf-8
35007,"Vineta, the Phantom City","Werner, E., 1838-1918",English,['Novels'],https://www.gutenberg.org/ebooks/35007.txt.utf-8
35008,Concerning Belinda,"Brainerd, Eleanor Hoyt, 1868-1942",English,"['American Literature', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/35008.txt.utf-8
35012,A Search For A Secret: A Novel. Vol. 1,"Henty, G. A. (George Alfred), 1832-1902",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/35012.txt.utf-8
35021,Indian Stories Retold From St. Nicholas,Various,English,"['Mythology, Legends & Folklore', 'Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/35021.txt.utf-8
35022,The Diamond Pin,"Wells, Carolyn, 1862-1942",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/35022.txt.utf-8
35023,Garrick's Pupil,"Filon, Augustin, 1841-1916",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/35023.txt.utf-8
35027,Mr. Punch's Railway Book,Author not found,English,['Humour'],https://www.gutenberg.org/ebooks/35027.txt.utf-8
35029,Half-Past Bedtime,"Bashford, H. H. (Henry Howarth), Sir, 1880-1961",English,"['Science-Fiction & Fantasy', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/35029.txt.utf-8
35031,The Land of Frozen Suns: A Novel,"Sinclair, Bertrand W., 1881-1972",English,"['American Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/35031.txt.utf-8
35032,Success and How He Won It,"Werner, E., 1838-1918",English,['Novels'],https://www.gutenberg.org/ebooks/35032.txt.utf-8
35034,Lost Farm Camp,"Knibbs, Henry Herbert, 1874-1945",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/35034.txt.utf-8
35035,The Actress' Daughter: A Novel,"Fleming, May Agnes, 1840-1880",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/35035.txt.utf-8
35036,Verotchka's Tales,"Mamin-Siberiak, D. N. (Dmitrii Narkisovich), 1852-1912",English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/35036.txt.utf-8
35037,Napoleon's Young Neighbor,"Reed, Helen Leah, 1860?-1926",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/35037.txt.utf-8
35038,The Carleton Case,"Clark, Ellery H. (Ellery Harding), 1874-1949",English,['Novels'],https://www.gutenberg.org/ebooks/35038.txt.utf-8
35042,Winter Fun,"Stoddard, William O., 1835-1925",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/35042.txt.utf-8
